x,y,area,mounded,volume,moud_vol,elev
679143.27,4110578.8,318625,71000,558000,295425,4.16
679144.46,4092763.6,105600,24575,90407.5,50937.5,2.07
679150.6,4028030.8,215250,26500,33950,59427.5,2.23
679158.75,4099219.1,52450,5625,41792.5,16158.75,2.87
679160.15,4049548.2,95550,9325,74327.5,26582.5,2.85
679177.93,4055653.3,110500,150,,464.125,3.09
679215.32,4069148.3,95800,2225,,5069.75,2.28
679216.04,4109261.3,130800,42000,270350,190280,4.52
679222.9,4100010.1,115950,5850,,16679.5,2.85
679230.35,4065770.8,94275,23100,124350,82585,3.58
679250.49,4071410.7,36675,,1644.2, , 
679265.36,4064243.4,171600,6600,46867.5,12393,1.88
679279.95,4059628.3,73150,,, , 
679289.08,4098251.6,39325,1925,27510,5852.5,3.04
679293.13,4073020.8,23000,,, , 
679322.65,4044310.8,247675,20100,136640,75035,3.73
679335.2,4070385.8,162325,34000,112992.5,105065,3.09
679338.03,4074080.9,89150,1025,,2373.325,2.32
679345.43,4071213.3,16125,,, , 
679350.4,4059593.3,26500,175,26687.5,611.975,3.5
679369.95,4078130.8,14050,425,5125.25,823.4,1.94
679374.55,4091546.2,72575,3975,35185,11818.75,2.97
679379.95,4072798.3,112600,,, , 
679394.95,4056618.3,16925,4100,18999.25,16682.5,4.07
679408.14,4072753.3,17575,2525,11331.25,5431.25,2.15
679410.7,4107583,158375,38250,204197.5,146420,3.84
679437.45,4066748.3,20500,,26872.5, , 
679438.89,4097853.2,53050,,, , 
679444.12,4101716.9,235975,24000,98802.5,59807.5,2.49
679445.27,4100338.3,64475,,42630, , 
679450.16,4098108.3,41950,,26692.5, , 
679480.54,4071895.8,44500,6800,24680,19909.5,2.93
679495.42,4101108.8,50875,350,5615,757.925,2.17
679510.35,4102552.8,41350,2225,19086.25,7327.5,3.29
679510.5,4062498.3,52625,,, , 
679512.35,4096199.9,61550,8750,75155,27362.5,3.13
679516.16,4098714.4,53925,2225,4942.5,5990,2.69
679517.66,4055678.3,76750,10025,43137.5,25622.5,2.56
679550.4,4071180.8,26625,,, , 
679556.24,4091100.4,177900,15475,53767.5,32415,2.09
679574.95,4057120.8,43150,,14240.5, , 
679575.13,4086030.9,302400,56000,218945,149017.5,2.66
679578.57,4098003.4,34300,1325,40885,4071.75,3.07
679580.5,4085313.4,79150,125,,267.125,2.14
679589,4094988.8,59025,,19861, , 
679610.35,4096968.3,30925,8150,24469.75,15922.5,1.95
679642.89,4107360.8,147375,50,,103.28,2.07
679648.07,4093645,282150,40250,126445,104802.5,2.6
679664.95,4057838.3,8025,,, , 
679664.95,4103183.3,43175,,, , 
679710.31,4099885.8,97150,3525,95610,11456.75,3.25
679715.56,4102733.6,90350,750,,2174.65,2.9
679722.83,4061370.9,200950,30250,98797.5,73152.5,2.42
679733.86,4095421.7,83275,6150,94300,20087.25,3.27
679742.9,4055830.8,57175,5150,39767.5,8268.5,1.61
679742.99,4065540.9,92950,1950,14624.5,4205,2.16
679747.57,4097774.3,14675,100,5868.5,233.23,2.33
679757.37,4095736,183600,32500,500525,189235,5.8
679760.26,4080435.8,55400,150,,368.05,2.45
679775.29,4046905.8,95275,1875,,3265.75,1.74
679782.08,4105441.1,149550,6200,,20178.75,3.25
679785.21,4099035.9,32950,,14639.75, , 
679812.45,4082493.3,78675,,50847.5, , 
679823.01,4108820.3,150125,29000,141805,93812.5,3.24
679840.47,4080815.8,131650,24025,27252.5,60370,2.51
679873.8,4109210.7,71275,,, , 
679874.95,4062763.3,28400,1375,,2365.775,1.72
679880.49,4082963.4,129775,6750,,38592.5,5.72
679897.73,4074918.3,32900,2625,2277.375,8681,3.31
679910.36,4055988.3,19075,,, , 
679910.55,4081633.3,75975,13350,87395,57045,4.27
679938.58,4096642.2,61700,525,,1624.95,3.1
679957.95,4068043.3,20400,,, , 
679958.41,4071693.3,32725,,31952.5, , 
679972.74,4033703.3,234850,2500,,8421.25,3.37
679984.68,4098065.8,150075,55000,315075,278100,5.06
679992.45,4068458.3,10000,,, , 
679993.05,4072240.8,51625,,1998.15, , 
680022.79,4085658.3,28625,600,12974.75,782.8,1.3
680039.86,4099714.3,138800,18275,67135,82527.5,4.52
680043.63,4105881.4,143250,,, , 
680047.24,4100364.7,81475,,84682.5, , 
680052.74,4071203.3,20200,,, , 
680057.97,4098518.3,147675,23100,139752.5,71712.5,3.1
680077.45,4043778.3,70000,22100,70787.5,67570,3.06
680077.89,4059218.3,54575,,, , 
680087.75,4071800.8,33175,,13423, , 
680110.48,4034550.9,146475,41000,228142.5,185157.5,4.51
680113.06,4056358.3,70300,7250,27010,17697.25,2.44
680120.61,4085105.8,27675,,6724.25, , 
680125.47,4097453.4,96775,12850,126342.5,36072.5,2.81
680145.25,4109769.8,40150,,4389, , 
680148.15,4063528.3,56525,625,4876,921.65,1.47
680152.63,4057063.3,145850,15050,96652.5,49160,3.27
680185.63,4063198.3,28750,,, , 
680195.23,4065800.8,234050,6750,76020,17562.5,2.6
680198.17,4062958.3,27800,2975,,3452.75,1.16
680212.88,4082545.9,284725,154750,1248325,1152725,7.45
680214.95,4084633.3,7425,,932.375, , 
680272.53,4062610.8,64825,1000,7393.75,1608.675,1.61
680275.29,4063993.4,161750,7375,57970,19405.5,2.63
680286.07,4107774.6,123100,250,,542.625,2.17
680290.17,4105296.7,31775,,, , 
680297.45,4067760.8,6725,,5561.5, , 
680307.6,4078705.8,234425,19975,77545,64905,3.25
680312.74,4099043.4,112075,,, , 
680338.03,4100162,168750,1100,17703,4413.75,4.01
680350.16,4059730.8,30700,10625,27072.5,26930,2.53
680350.59,4058613.3,56375,8275,50680,27382.5,3.31
680351.05,4103262.3,170625,6725,,23230,3.45
680355.82,4098442.6,75775,26250,72152.5,65572.5,2.51
680365.05,4073473.3,38175,6225,34160,17645.75,2.83
680378.21,4085920.8,5675,,, , 
680397.94,4056135.8,109625,44750,199377.5,165200,3.69
680426.63,4097833,73575,,88245, , 
680437.79,4098693.3,45950,1275,,3285.75,2.58
680465.15,4057075.8,18100,925,,1701.15,1.84
680472.49,4093365.8,30825,5925,6791,11176,1.89
680475.31,4079525.8,71975,7825,68765,20733.25,2.65
680482.53,4073288.3,50000,175,18640.25,455.775,2.6
680482.69,4071778.3,8275,,5229.5, , 
680509.95,4079563.3,71975,6900,64827.5,17435.75,2.53
680512.04,4123353,227800,12250,1832750,501950,41
680517.49,4096621.5,29500,,10131.5, , 
680522.51,4088505.9,102350,,, , 
680524.28,4098191.6,70975,4925,46025,9282.5,1.88
680545.01,4077040.8,66700,17475,78887.5,59832.5,3.42
680545.46,4077258.3,100350,18750,108897.5,60497.5,3.23
680565.09,4100091.2,34600,,, , 
680580.71,4076845.8,51150,325,,1020.725,3.14
680582.76,4073830.8,15100,,2566.25, , 
680609.95,4073753.3,123600,8500,8292.25,22666,2.67
680613.01,4046753.4,227400,25,,70.9625,2.84
680627.99,4066068.3,8725,,, , 
680628.04,4076663.3,59050,13125,66537.5,43230,3.29
680638.85,4093037.5,23650,,, , 
680642.77,4103488.5,95025,,, , 
680650.05,4059258.3,24825,,, , 
680655.5,4084668.3,145350,30500,148875,70090,2.3
680692.62,4056908.4,58250,4075,2604.25,8882.25,2.18
680703.29,4065643.3,16775,,18893.75, , 
680714.95,4060905.8,28675,6750,8552.25,11694.25,1.73
680730.88,4110016.2,104250,2200,7147.25,6006.75,2.73
680740.17,4078780.8,206225,28750,113682.5,121262.5,4.23
680740.33,4096743.3,85850,8925,136437.5,30977.5,3.47
680746.93,4097673,30500,,, , 
680760.17,4050993.4,235850,1100,,2014.15,1.83
680765.28,4067880.8,154950,11600,80115,24793.25,2.14
680790.9,4095095.1,75125,6900,74342.5,19348.25,2.8
680801.98,4099309.3,37300,3350,51167.5,9808.5,2.93
680825.24,4106778.4,132675,5250,11071.75,15683.25,2.99
680825.5,4048580.9,382750,52500,,142362.5,2.72
680847.65,4103233.3,61975,,, , 
680858.02,4085365.8,74600,6975,38180,11359.25,1.63
680858.32,4057008.3,42375,,8144.5, , 
680864.95,4075700.8,12300,6750,20340.25,16366.25,2.42
680872.88,4098641.9,78525,14250,65435,46465,3.26
680882.61,4076330.9,258375,68500,452500,353375,5.16
680882.98,4102863.5,64425,3375,21462,9816.5,2.91
680885.83,4044675.8,279525,31500,147990,86072.5,2.73
680903.05,4055975.9,83200,200,,507.6,2.54
680921.8,4104182.2,34925,,, , 
680926.46,4091040.1,86125,3475,19920,7045.25,2.03
680937.59,4087428.3,120750,24525,95915,55420,2.26
680965.58,4075385.8,43025,8000,31567.5,21272.25,2.66
680980.7,4059820.8,20375,1500,1489.45,3296.5,2.2
680992.45,4073133.3,26475,,, , 
681002.69,4080258.3,7725,,, , 
681040.94,4118213.1,128775,17375,1380575,54847.5,31.6
681048.77,4095745.4,44225,75,30410,147.6025,1.97
681050.44,4081215.8,57775,1450,37262.5,4284.75,2.96
681060.89,4073715.8,36900,,, , 
681063.28,4073348.3,31325,,12529.75, , 
681067.45,4080605.8,5075,,3341, , 
681069.95,4090983.3,77750,4825,3605.5,8957.75,1.86
681081.37,4096613.3,51650,9675,32692.5,24311.25,2.51
681084.41,4097878.1,41925,15950,99960,60162.5,3.77
681087.61,4082665.8,76400,7050,,15390,2.18
681098.4,4061245.8,24050,4100,19539.25,9798,2.39
681102.55,4099445.8,91200,39500,180972.5,135750,3.43
681110.09,4072755.8,47150,75,20753.75,191.22,2.55
681115.31,4069238.3,167350,55000,266350,209940,3.83
681132.95,4071773.3,191425,24025,34455,67075,2.79
681155.48,4070931,61775,3150,21046,6931.75,2.2
681157.93,4073505.8,57300,7775,63227.5,23568,3.03
681167.89,4098637.7,29800,2100,4958.75,5155.5,2.46
681198.15,4074188.3,86625,32750,122692.5,121907.5,3.73
681199.95,4066718.3,89425,,27155, , 
681210.49,4064213.5,35475,2500,16901.75,11717.75,4.69
681244.95,4064843.3,7725,2425,14386,13653.25,5.63
681257.38,4066812.4,89425,,25732.5, , 
681272.75,4061298.3,42150,1475,38240,3982.5,2.7
681292.9,4086765.9,100175,1175,,2660.75,2.26
681328.02,4059540.8,116025,6875,40340,18436.25,2.68
681339.9,4100716.2,271150,,, , 
681349.95,4064728.3,7975,,335.825, , 
681377.46,4106896.1,101125,4500,54910,10854,2.41
681382.3,4098823.5,34800,2000,10520.75,4680.5,2.34
681385.23,4070245.8,34200,,, , 
681405.22,4066581.4,7325,,508, , 
681448.82,4095661.3,28725,450,22944.75,1913.45,4.25
681454.95,4082308.3,1075,,, , 
681480.48,4058393.4,105625,16250,22034.75,38897.5,2.39
681502.65,4080545.8,116175,3225,,8141.25,2.52
681510.27,4077583.3,120775,,26705, , 
681510.44,4084378.4,204950,25250,109122.5,65572.5,2.59
681523.03,4031133.4,78700,450,40895,1561.35,3.47
681530.4,4062273.3,59225,4925,6419.25,14293.75,2.9
681540.29,4056435.9,88325,13750,119460,58065,4.22
681543.03,4056050.8,176525,42500,236245,171155,4.02
681543.61,4066373.3,6075,,, , 
681557.68,4068388.3,26225,17025,25570,22582.25,1.33
681562.98,4111520.9,47275,12275,118812.5,80627.5,6.57
681565.56,4062680.8,20150,,, , 
681567.69,4089765.8,275900,44750,57692.5,174855,3.9
681569.92,4101569.5,81000,100,,352.475,3.52
681574.95,4066823.3,29225,,3559, , 
681577.74,4099216.4,87925,40250,230065,164780,4.09
681632.72,4092738.3,102125,13375,30995,27477.5,2.05
681652.75,4084805.8,16125,,, , 
681653.11,4098254.2,22400,,6585.75, , 
681666.59,4111277.4,43850,,, , 
681686.39,4103042.4,38675,6425,25207.5,12501.25,1.95
681690.71,4059980.8,22575,,, , 
681695.26,4051773.5,253775,5400,,12440,2.3
681709.59,4096738.9,139500,9900,148612.5,56332.5,5.69
681750.2,4050445.9,152175,27000,132952.5,90147.5,3.35
681777.58,4087153.3,14000,,, , 
681777.73,4063228.6,155275,6925,49482.5,16383.25,2.37
681801.06,4094826.8,25450,,, , 
681822.88,4099968.3,103500,,, , 
681838.04,4096064.6,153525,1750,22308.5,7844.25,4.48
681838.17,4065443.3,21425,,, , 
681842.16,4096399.3,86875,6425,114547.5,40060,6.24
681846.16,4095655.2,124825,8350,52925,34027.5,4.08
681871.15,4097279,85800,2125,30450,12878,6.06
681881.88,4102603.4,81550,37750,160787.5,115647.5,3.06
681928.68,4100371.6,28725,1600,16796.5,2825.25,1.77
681954.64,4095217.1,285925,,, , 
681972.74,4088788.4,100550,750,,1898.35,2.53
681992.95,4076608.5,37025,,, , 
681993.19,4091918.4,87375,6850,2029.45,14968.75,2.19
681999.58,4098897,29800,,23750, , 
682020.62,4065098.3,36000,,202.1825, , 
682021.39,4107563.2,58750,19100,53340,37482.5,1.96
682022.13,4084361.7,365150,35750,,100597.5,2.81
682040.64,4062238.1,26475,,, , 
682052.77,4074568.3,41675,,, , 
682098.86,4116527.8,32200,100,19747.75,315.6,3.16
682120.19,4087897.3,516475,127500,441700,418700,3.28
682122.97,4087258.3,56950,10850,59472.5,29980,2.76
682124.87,4111052.8,166100,22675,230360,85435,3.77
682142.84,4075723.3,75125,100,,232.685,2.33
682147.45,4056320.8,48625,,13707.5, , 
682165.92,4059083.3,33675,2600,11544,6694.25,2.57
682179.95,4041018.3,8025,,, , 
682179.95,4086873.3,8450,950,42.61,1580.1,1.66
682192.82,4088473.3,102300,6475,43145,14719.75,2.27
682207.85,4048640.7,167675,7100,,23026.75,3.24
682209.54,4096987.5,62525,20725,189197.5,120797.5,5.83
682220.24,4052945.9,118725,4025,4294,10394.5,2.58
682272.92,4062563.3,61650,,, , 
682277.75,4082450.8,54150,500,,977,1.95
682296.12,4096077.2,51725,2300,20275.75,8662.75,3.77
682300.02,4102576.3,139175,16475,93052.5,57560,3.49
682305.26,4075238.3,45625,150,,308.325,2.06
682307.39,4103775.9,92050,31250,148815,94507.5,3.03
682307.98,4079225.8,33175,,, , 
682326.33,4096605.4,12825,,, , 
682342.97,4071408.3,37950,,15647.5, , 
682345.34,4061933.3,74550,23725,103357.5,61960,2.61
682350.55,4043383.3,219950,13575,42572.5,42267.5,3.11
682364.95,4103268.3,13700,,404.15, , 
682410.43,4060025.8,32100,,6172, , 
682419.95,4044668.3,3350,,82.66, , 
682453.59,4101426.3,56625,350,8422.5,1277.8,3.65
682460.38,4067185.8,144175,7725,64062.5,30012.5,3.89
682465.04,4057193.3,104050,2775,,6398.25,2.31
682470.96,4098933.5,18675,,4886.25, , 
682485.57,4111204.4,45700,,, , 
682487.68,4055043.3,64650,3325,19407.25,8137,2.45
682489.95,4051243.3,7175,275,,1022.95,3.72
682517.77,4097441.5,36750,,, , 
682532.86,4109974.9,78950,10275,75065,35187.5,3.42
682555.35,4069408.3,139625,6975,54970,28232.5,4.05
682567.62,4107992.9,16000,1400,12399.5,2644,1.89
682580.45,4079640.8,232025,46250,208057.5,206115,4.46
682585.39,4096450.1,30100,,8023.25, , 
682599.95,4079668.3,232025,33000,168067.5,161002.5,4.88
682604.95,4064258.3,7625,,, , 
682609.95,4055028.3,7400,2825,11391.75,6974,2.47
682615.56,4097765.2,46875,,, , 
682642.8,4098546,73975,5400,32675,17639.5,3.27
682649.81,4098327.2,69325,350,40440,1582.875,4.52
682655.41,4081528.3,15550,,, , 
682666.15,4097242.2,66675,15450,110192.5,63547.5,4.11
682670.64,4105054.9,172025,,, , 
682680.3,4072160.9,107050,,, , 
682700.23,4087298.4,440150,131250,704475,643350,4.9
682723.08,4060225.8,39400,,2076.575, , 
682732.3,4102963.9,85825,14150,80707.5,33145,2.34
682742.9,4076363.4,202875,13900,,55035,3.96
682750.61,4073845.8,27500,,, , 
682753.23,4104467.3,42775,2975,40655,7138.75,2.4
682767.48,4075373.3,70475,,, , 
682817.75,4082843.3,63125,,, , 
682820.49,4085205.9,115200,8900,10063.5,13883.25,1.56
682843.17,4055636,61225,3575,26852.5,7226.25,2.02
682847.98,4102315.8,53650,12800,75882.5,34095,2.66
682857.87,4056470.8,42475,,, , 
682858.28,4096005.3,270900,41000,371000,224027.5,5.46
682890.18,4077518.3,88100,5550,,19254.5,3.47
682891.65,4059199.4,73675,,, , 
682915.07,4090808.7,147525,8050,123000,21873.25,2.72
682917.65,4090085.8,52725,,, , 
682962.7,4072743.4,581675,151750,937350,800300,5.28
682963.39,4096693,33350,4025,76042.5,17293.25,4.3
682965.28,4104503.3,39275,25,24964.25,55.17,2.21
682975.38,4062938.4,59475,8375,31115,21198,2.53
682980.33,4062475.8,31200,,12095, , 
682981.9,4104793.3,121225,4675,32027.5,11654.75,2.49
682997.75,4082338.3,18750,12850,28637.5,27615,2.15
683010.73,4104087.8,4700,,1135.575, , 
683020.48,4083545.8,35275,,, , 
683025.15,4061935.9,465825,122500,628775,522775,4.26
683037.71,4071081.1,51025,2000,24220,5143,2.57
683038.17,4081525.9,118150,7025,,13291.75,1.89
683062.62,4051640.8,205250,,, , 
683082.55,4080030.8,33225,1600,5933.75,2057.95,1.29
683090.46,4056615.8,23200,425,,793.825,1.87
683092.92,4059455.8,161200,4725,18750.75,13068.25,2.77
683110.25,4075768.3,47750,,, , 
683126.5,4097440.5,41625,75,37445,203.475,2.71
683147.49,4060006,69125,3200,53467.5,9210.75,2.88
683155.49,4065275.7,45525,11800,39855,24431.75,2.07
683170.03,4040370.8,21475,4375,31540,11082.5,2.53
683175.12,4067408.3,26475,,, , 
683180.1,4069893.3,173350,20950,48612.5,47770,2.28
683180.68,4074068.3,30900,900,23049,1813.725,2.02
683184.26,4092243.5,65200,150,,174.96,1.17
683212.75,4070220.8,54800,,20453.75, , 
683261.87,4100652.5,85950,3575,41790,6950,1.94
683270.24,4078523.3,55900,,, , 
683280.33,4088453.3,66200,150,,257.95,1.72
683302.82,4046933.4,292925,20325,,52330,2.57
683315.26,4074895.8,31675,,, , 
683347.24,4104399.7,10100,2150,5128.75,3440.25,1.6
683373.4,4076790.8,8450,,, , 
683380.5,4084408.7,87425,,, , 
683394.51,4107332.3,40250,,, , 
683420.5,4096963.3,63875,2300,51820,8112,3.53
683438.07,4079910.8,18075,,486.725, , 
683447.91,4105723.5,40000,,, , 
683460.33,4058055.8,49025,16025,31915,33612.5,2.1
683469.95,4081265.8,45250,,, , 
683473.4,4057908.3,39475,,, , 
683490.2,4095775.3,67025,2850,2675,8104.25,2.84
683490.51,4060715.8,51125,,, , 
683492.87,4069665.8,54500,7825,28782.5,15437.25,1.97
683495.14,4064758.3,35500,250,2177.825,392.425,1.57
683510.45,4058810.8,84200,,, , 
683513.12,4056525.8,176450,19575,,61885,3.16
683516.15,4053387.7,131750,,, , 
683524.95,4075608.3,6025,,, , 
683524.95,4082873.3,8025,,, , 
683532.45,4071913.3,11500,,862.175, , 
683555.77,4110960.2,66575,5925,19062,19737.5,3.33
683560.7,4059150.8,42475,,, , 
683562.78,4057355.8,29075,,3686.25, , 
683564.95,4071928.3,32175,5925,18865.5,13317.5,2.25
683570.35,4056903.3,24050,75,30292.5,203.1225,2.71
683630.48,4062910.8,19425,1100,8015.5,3077.25,2.8
683640.17,4063815.8,92075,34250,161172.5,127102.5,3.7
683652.76,4072265.8,22825,,, , 
683655.89,4076470.8,20475,,1520.425, , 
683660.32,4060580.8,44750,150,22280.5,346.45,2.31
683662.45,4073930.8,28450,,7168.5, , 
683683.45,4073773.3,11125,,, , 
683685.54,4081768.3,53050,925,39792.5,2021.95,2.19
683697.8,4050233.4,226300,27250,34817.5,86550,3.17
683727.19,4092682.2,805125,295000,1755775,1721500,5.85
683740.47,4043300.9,270875,6250,,19098.75,3.06
683742.9,4095705.8,106900,,, , 
683745.2,4079818.3,36325,,, , 
683748.03,4058138.3,150350,6125,,15787.75,2.58
683779.95,4092053.3,31575,,, , 
683793.08,4088065.8,45625,225,5488.75,464.125,2.06
683794.27,4097887.8,277350,7800,,30002.5,3.85
683800.34,4096128.3,55475,,36577.5, , 
683810.49,4054775.8,9200,,, , 
683825.3,4071248.3,39925,3950,,7113.5,1.8
683845.3,4106695.8,147350,4125,17020,9391.25,2.28
683847.95,4105190.8,78675,14025,85485,35527.5,2.53
683870.81,4059843,1047100,652500,8182750,7964000,12.2
683895.23,4075190.8,23300,,823.375, , 
683902.45,4066665.3,23450,,7036, , 
683904.95,4077008.3,58875,,13767, , 
683927.85,4084390.8,147500,15400,22866.25,36697.5,2.38
683929.95,4057283.3,25975,,4855.25, , 
683953.3,4102970.8,18575,3125,15244.5,6635.5,2.12
683953.73,4100817.2,9325,1625,5607.25,2692.75,1.66
683972.25,4116322.9,31675,9350,78005,43957.5,4.7
683980.28,4076065.8,17600,,, , 
683982.68,4080900.8,80450,6775,36382.5,14717.25,2.17
684002.83,4082713.3,15500,,, , 
684004.95,4056578.3,150,,6.12775, , 
684034.95,4083158.3,9675,,4530, , 
684037.86,4059138.3,27575,2550,11589,3727.75,1.46
684038.04,4097501.8,20275,625,,1745.275,2.79
684042.78,4058870.8,77075,,, , 
684055.51,4105993.5,67475,24100,102600,63442.5,2.63
684057.45,4078880.8,16725,,382.825, , 
684057.77,4068260.9,278725,15300,27917.5,51675,3.38
684065.15,4096230,243025,51500,261450,273975,5.32
684087.75,4111045.8,130250,1025,7045.25,2947,2.88
684098.93,4097137.7,41625,7525,53965,23831.5,3.17
684099.92,4096695.1,30800,2725,,6483.25,2.38
684109.15,4096901.9,45400,,28060, , 
684118.81,4111717.4,207600,6825,375375,62317.5,9.13
684173.19,4078665.8,2300,,, , 
684180.95,4108642.3,189400,39500,203857.5,152307.5,3.84
684187.83,4076308.3,7900,,3003.75, , 
684187.85,4080475.8,81475,,55767.5, , 
684197.54,4117229.3,324075,3250,22367.5,77710,23.9
684240.38,4089555.9,241125,12025,12808.75,35100,2.92
684258.17,4073165.8,26750,150,,301.95,2.01
684265.16,4064446,76025,33500,133825,100247.5,2.99
684265.69,4102153.3,91150,750,,1824.725,2.43
684272.48,4097283.6,18150,,, , 
684275.21,4086763.4,68950,1125,,2043.45,1.82
684287.63,4057283.3,75400,35250,100357.5,76365,2.17
684293.3,4096794.8,34600,1000,,3017.25,3.02
684309.95,4111913.3,26725,7350,136077.5,87355,11.9
684319.95,4071978.3,19250,,, , 
684325.63,4078008.3,17000,3550,6646,7094.25,2
684331.82,4096427.6,28875,3425,28452.5,12364.25,3.61
684333.15,4109201.3,212425,34250,212640,143712.5,4.21
684340.66,4071178.3,29500,,4111.5, , 
684342.91,4078308.5,52300,7825,33305,23008.5,2.94
684347.34,4097047.1,85750,25,,96.3375,3.85
684415.16,4110853.3,64275,6500,56632.5,22677.5,3.49
684417.85,4072485.9,94425,16900,70875,37010,2.19
684424.95,4071788.3,4225,,, , 
684426.9,4107785,64350,300,,705.375,2.35
684434.95,4062688.3,7800,,4698.5, , 
684435.73,4056729.2,211050,17175,90897.5,64962.5,3.78
684442.83,4057588.3,74050,,, , 
684451.1,4098120.1,262050,28250,396050,162752.5,5.77
684458.28,4059258.3,61425,,5532.5, , 
684470.22,4088805.8,53525,50,8431,90.995,1.82
684517.72,4060293.3,91875,,, , 
684552.95,4085430.8,45550,1100,,1800.025,1.64
684555.33,4090230.8,85275,6700,29175,13508.75,2.02
684568.01,4088060.8,64925,27000,82282.5,58582.5,2.17
684570.24,4108843.8,47550,100,12233.75,198.51,1.99
684572.82,4060698.3,89975,4625,,10667,2.31
684623.35,4059902.8,227625,20975,264600,123212.5,5.87
684650.28,4066835.8,44775,,14355.75, , 
684650.59,4068248.3,54025,13925,28690,27842.5,2
684655.67,4086510.8,25250,,13770.5, , 
684657.37,4104694.3,58900,,, , 
684662.88,4020613.3,61725,1125,,4908,4.36
684670.8,4116578.5,65200,1625,,10994.75,6.77
684680.47,4061150.9,127550,11575,93877.5,42790,3.7
684700.19,4076920.6,71275,2400,,4227,1.76
684715.43,4029848.4,82250,,68230, , 
684715.48,4058725.8,11850,,3069.25, , 
684716.15,4097728.2,51750,375,7131.5,1380.175,3.68
